"ID";"MS";"Mp";"VFN";"Mh";"Man";"MMS";"TAN";"T";"Va";"Ve";"Mk";"Cn";"Ct";"Cr";"M (kg)";"Mt";"Enedc (g/km)";"Ewltp (g/km)";"W (mm)";"At1 (mm)";"At2 (mm)";"Ft";"Fm";"Ec (cm3)";"Ep (KW)";"Z (Wh/km)";"IT";"Ernedc (g/km)";"Erwltp (g/km)";"De";"Vf";"R";"Year";"Status";"Version_file";"E (g/km)";"Er (g/km)";"Zr";"Dr";"Fc";"Ech";"RLFI"
"175844384";"DE";"HYUNDAI MOTOR EUROPE";"IP-050663-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"D71CW1";"HYUNDAI";"I20";"M1";"M1";"1165";"1300";;"126";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-03-03";"5,5";"EA";"RL-050010-NLH"
"175845867";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1259";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-09-08";"5,3";"EA";"RL-050009-NLH"
"175848282";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CW1";"HYUNDAI";"I20";"M1";"M1";"1140";"1272";;"123";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-03-03";"5,4";"EA";"RL-050009-NLH"
"175849445";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1237";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-05-28";"5,2";"EA";"RL-050009-NLH"
"175851726";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1254";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-05-22";"5,2";"EA";"RL-050009-NLH"
"175857160";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CW1";"HYUNDAI";"I20";"M1";"M1";"1140";"1294";;"124";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-11-17";"5,5";"EA";"RL-050009-NLH"
"175862288";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1258";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-04-22";"5,2";"EA";"RL-050009-NLH"
"175869286";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1237";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-09-25";"5,2";"EA";"RL-050009-NLH"
"175869825";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1273";;"123";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-11-26";"5,4";"EA";"RL-050009-NLH"
"175870873";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1254";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-05-05";"5,2";"EA";"RL-050009-NLH"
"175872021";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1274";;"120";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-08-29";"5,3";"EA";"RL-050009-NLH"
"175874442";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1259";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-10-21";"5,3";"EA";"RL-050009-NLH"
"175875615";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1258";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-10-02";"5,2";"EA";"RL-050009-NLH"
"175878302";"DE";"HYUNDAI MOTOR EUROPE";"IP-050663-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"D71CW1";"HYUNDAI";"I20";"M1";"M1";"1165";"1300";;"126";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-04-16";"5,5";"EA";"RL-050010-NLH"
"175878466";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1254";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-12-22";"5,2";"EA";"RL-050009-NLH"
"175883558";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1257";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-10-09";"5,2";"EA";"RL-050009-NLH"
"175886758";"DE";"HYUNDAI MOTOR EUROPE";"IP-050663-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"D71CW1";"HYUNDAI";"I20";"M1";"M1";"1165";"1300";;"126";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-02-06";"5,5";"EA";"RL-050010-NLH"
"175895559";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CW1";"HYUNDAI";"I20";"M1";"M1";"1140";"1272";;"123";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-03-26";"5,4";"EA";"RL-050009-NLH"
"175896942";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1258";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-03-26";"5,2";"EA";"RL-050009-NLH"
"175899373";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1295";;"124";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-10-01";"5,4";"EA";"RL-050009-NLH"
"175901181";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1237";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-05-26";"5,2";"EA";"RL-050009-NLH"
"175903021";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1237";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-07-02";"5,2";"EA";"RL-050009-NLH"
"175906786";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1256";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-01-30";"5,2";"EA";"RL-050009-NLH"
"175907769";"DE";"HYUNDAI MOTOR EUROPE";"IP-050663-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"D71CW1";"HYUNDAI";"I20";"M1";"M1";"1165";"1298";;"126";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-06-26";"5,5";"EA";"RL-050010-NLH"
"175913447";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1258";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-07-25";"5,2";"EA";"RL-050009-NLH"
"175919905";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1237";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-05-20";"5,2";"EA";"RL-050009-NLH"
"175923518";"DE";"HYUNDAI MOTOR EUROPE";"IP-050663-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"D71CW1";"HYUNDAI";"I20";"M1";"M1";"1165";"1298";;"126";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-07-10";"5,5";"EA";"RL-050010-NLH"
"175924576";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1237";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-04-03";"5,2";"EA";"RL-050009-NLH"
"175924606";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1258";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-02-06";"5,2";"EA";"RL-050009-NLH"
"175925298";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1256";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-01-07";"5,2";"EA";"RL-050009-NLH"
"175926419";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1259";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-08-05";"5,3";"EA";"RL-050009-NLH"
"175928228";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1237";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-05-05";"5,2";"EA";"RL-050009-NLH"
"175928276";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1258";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-03-13";"5,2";"EA";"RL-050009-NLH"
"175930438";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1237";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-10-20";"5,2";"EA";"RL-050009-NLH"
"175931744";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1278";;"120";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-10-14";"5,3";"EA";"RL-050009-NLH"
"175932360";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1254";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-07-09";"5,2";"EA";"RL-050009-NLH"
"175934314";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CW1";"HYUNDAI";"I20";"M1";"M1";"1140";"1272";;"123";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-03-26";"5,4";"EA";"RL-050009-NLH"
"175934619";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1254";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-05-06";"5,2";"EA";"RL-050009-NLH"
"175936317";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1237";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-09-22";"5,2";"EA";"RL-050009-NLH"
"175937212";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1254";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-02-20";"5,2";"EA";"RL-050009-NLH"
"175937707";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1259";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-05-27";"5,3";"EA";"RL-050009-NLH"
"175939160";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1254";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-04-03";"5,2";"EA";"RL-050009-NLH"
"175944420";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1237";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-07-11";"5,2";"EA";"RL-050009-NLH"
"175946603";"DE";"HYUNDAI MOTOR EUROPE";"IP-050663-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"D71CW1";"HYUNDAI";"I20";"M1";"M1";"1165";"1301";;"126";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-02-26";"5,5";"EA";"RL-050010-NLH"
"175947556";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1254";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-05-12";"5,2";"EA";"RL-050009-NLH"
"175950981";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CW1";"HYUNDAI";"I20";"M1";"M1";"1140";"1272";;"123";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-03-03";"5,4";"EA";"RL-050009-NLH"
"175955878";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1255";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-08-29";"5,2";"EA";"RL-050009-NLH"
"175964075";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1257";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-04-17";"5,2";"EA";"RL-050009-NLH"
"175965438";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1254";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-06-26";"5,2";"EA";"RL-050009-NLH"
"175966471";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1258";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-07-25";"5,2";"EA";"RL-050009-NLH"
"175968698";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1256";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-05-28";"5,2";"EA";"RL-050009-NLH"
"175968808";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1254";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-11-12";"5,2";"EA";"RL-050009-NLH"
"175972560";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1273";;"123";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-07-21";"5,4";"EA";"RL-050009-NLH"
"175974334";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1273";;"123";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-10-20";"5,4";"EA";"RL-050009-NLH"
"175974956";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1237";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-06-02";"5,2";"EA";"RL-050009-NLH"
"175976659";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1237";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-08-07";"5,2";"EA";"RL-050009-NLH"
"175977545";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1273";;"123";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-04-03";"5,4";"EA";"RL-050009-NLH"
"175979757";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1256";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-06-04";"5,2";"EA";"RL-050009-NLH"
"175985786";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CW1";"HYUNDAI";"I20";"M1";"M1";"1140";"1272";;"123";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-02-20";"5,4";"EA";"RL-050009-NLH"
"175986211";"DE";"HYUNDAI MOTOR EUROPE";"IP-050663-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"D71CW1";"HYUNDAI";"I20";"M1";"M1";"1165";"1300";;"126";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-02-28";"5,5";"EA";"RL-050010-NLH"
"175989432";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1254";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-11-06";"5,2";"EA";"RL-050009-NLH"
"175990108";"DE";"HYUNDAI MOTOR EUROPE";"IP-050662-NLH";"HYUNDAI TURKIYE";"HYUNDAI MOTOR TURKIYE OTOMOTIV AS";;"E5*2007/46*0121*06";"BC3";"B5P51";"M62CZ1";"HYUNDAI";"I20";"M1";"M1";"1140";"1258";;"119";;;;"petrol";"M";"998";"74";;"";;;;;"1";"2025";"P";"v31";;;;"2025-01-08";"5,2";"EA";"RL-050009-NLH"
